Year;Mes;Continent;Country_name;Code_target_class;Desc_target_class;ProblemasQC;Author_processed_Conocido;Author_processed_Desconocido;Code_attack_class_>1;Code_attack_class_CC;Code_attack_class_CE;Code_attack_class_CW;Code_attack_class_H;Code_attack_class_UK;NumeroAtaques
2019;6;Europa;Europa;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;6;Europa;Italia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;6;Europa;Reino Unido;Z;Unknown;False;0;2;0;0;0;0;0;2;2
2019;6;Europa;Reino Unido;Z;Unknown;True;0;3;0;1;0;0;2;0;3
2019;6;Europa;Rusia;Z;Unknown;True;2;1;0;0;0;0;3;0;3
2019;6;International;International;Z;Unknown;False;1;12;0;0;0;0;0;13;13
2019;6;International;International;Z;Unknown;True;11;37;0;3;2;0;43;0;48
2019;7;América;Bahamas;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;7;América;Brasil;Z;Unknown;True;0;2;0;0;1;0;1;0;2
2019;7;América;Chile;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;7;América;Estados Unidos de América;Z;Unknown;False;0;3;0;0;0;0;0;3;3
2019;7;América;Estados Unidos de América;Z;Unknown;True;5;57;0;1;0;1;60;0;62
2019;7;América;Honduras;Z;Unknown;True;1;0;0;0;0;1;0;0;1
2019;7;América;Islas Malvinas;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;7;América;Puerto Rico;Z;Unknown;True;0;2;0;0;0;0;2;0;2
2019;7;Asia;Birmania;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;7;Asia;China;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;7;Asia;Hong kong;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;7;Asia;Japón;Z;Unknown;True;0;2;0;1;0;0;1;0;2
2019;7;Asia;Palestina;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;7;Asia;Singapur;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;7;Asia;Taiwán;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;7;Asia;Turquía;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;7;Desconocido;Desconocido;Z;Unknown;True;1;2;0;0;1;0;2;0;3
2019;7;Europa;Alemania;Z;Unknown;True;0;2;0;0;0;0;2;0;2
2019;7;Europa;Bulgaria;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;7;Europa;Croacia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;7;Europa;Países Bajos;Z;Unknown;True;0;1;0;0;1;0;0;0;1
2019;7;Europa;Reino Unido;Z;Unknown;True;0;7;0;0;0;0;7;0;7
2019;7;Europa;Rusia;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;7;Europa;Suiza;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;7;Europa;Ucrania;Z;Unknown;True;1;0;0;0;0;1;0;0;1
2019;7;International;International;Z;Unknown;False;0;4;0;0;0;0;0;4;4
2019;7;International;International;Z;Unknown;True;12;44;0;2;5;0;49;0;56
2019;7;África;Libia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;7;África;Sudáfrica;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;América;Argentina;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;América;Brasil;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;América;Canadá;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;América;Estados Unidos de América;Z;Unknown;False;1;1;0;0;0;0;0;2;2
2019;8;América;Estados Unidos de América;Z;Unknown;True;4;46;0;6;1;0;43;0;50
2019;8;América;México;Z;Unknown;True;0;1;0;1;0;0;0;0;1
2019;8;América;Panamá;Z;Unknown;True;0;1;0;0;1;0;0;0;1
2019;8;América;Venezuela;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;8;Asia;Birmania;Z;Unknown;True;0;1;0;0;0;1;0;0;1
2019;8;Asia;China;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;8;Asia;China;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;Asia;Corea del Sur;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;8;Asia;Hong kong;Z;Unknown;True;1;2;0;0;0;2;1;0;3
2019;8;Asia;India;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;8;Asia;Israel;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;Asia;Malasia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;Australia y Oceanía;Australia;Z;Unknown;True;0;2;0;0;0;0;2;0;2
2019;8;Australia y Oceanía;Nueva Zelanda;Z;Unknown;True;0;3;0;0;0;0;3;0;3
2019;8;Desconocido;Desconocido;Z;Unknown;True;1;4;0;0;0;0;5;0;5
2019;8;Europa;Alemania;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;8;Europa;Alemania;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;Europa;Dinamarca;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;Europa;Europa;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;Europa;Francia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;Europa;Liechtenstein;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;Europa;Reino Unido;Z;Unknown;True;0;2;0;1;0;0;1;0;2
2019;8;Europa;República Checa;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;Europa;Rusia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;8;International;International;Z;Unknown;False;1;2;0;0;0;0;0;3;3
2019;8;International;International;Z;Unknown;True;13;56;0;11;4;2;52;0;69
2019;8;África;Ghana;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;9;América;Brasil;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;9;América;Canadá;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2019;9;América;Canadá;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2019;9;América;Canadá;Z;Unknown;True;0;6;0;0;0;0;6;0;6
2019;9;América;Estados Unidos de América;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2019;9;América;Estados Unidos de América;Z;Unknown;True;6;48;0;4;1;0;49;0;54
2019;9;América;Panamá;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;9;Asia;China;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;9;Asia;Hong kong;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;9;Asia;India;Z;Unknown;True;2;0;0;0;0;0;2;0;2
2019;9;Asia;Irak;Z;Unknown;True;0;2;0;0;0;2;0;0;2
2019;9;Asia;Japón;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;9;Asia;Tibet;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;9;Australia y Oceanía;Nueva Zelanda;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;9;Australia y Oceanía;Nueva Zelanda;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;9;Desconocido;Desconocido;Z;Unknown;True;0;2;0;1;0;0;1;0;2
2019;9;Europa;Alemania;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;9;Europa;Dinamarca;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;9;Europa;Francia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;9;Europa;Hungría;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;9;Europa;Irlanda;Z;Unknown;False;1;0;0;0;0;0;0;1;1
2019;9;Europa;Irlanda;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;9;Europa;Italia;Z;Unknown;True;0;4;0;0;1;0;3;0;4
2019;9;Europa;Reino Unido;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;9;Europa;República Checa;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;9;International;International;Z;Unknown;False;1;3;0;0;0;0;0;4;4
2019;9;International;International;Z;Unknown;True;5;45;0;4;2;1;43;0;50
2019;9;África;Sudáfrica;Z;Unknown;True;0;2;0;0;1;0;1;0;2
2019;10;América;Canadá;Q;Human health and social work activities;False;0;2;0;2;0;0;0;0;2
2019;10;América;Canadá;Z;Unknown;True;0;2;0;0;0;0;2;0;2
2019;10;América;Chile;O;Public administration and defence, compulsory social security;False;0;1;0;0;0;0;1;0;1
2019;10;América;Estados Unidos de América;G;Wholesale and retail trade;False;0;2;0;2;0;0;0;0;2
2019;10;América;Estados Unidos de América;I;Accommodation and food service activities;False;0;2;0;2;0;0;0;0;2
2019;10;América;Estados Unidos de América;J;Information and communication;False;0;2;0;2;0;0;0;0;2
2019;10;América;Estados Unidos de América;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2019;10;América;Estados Unidos de América;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2019;10;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;0;2;0;2;0;0;0;0;2
2019;10;América;Estados Unidos de América;P;Education;False;0;4;0;4;0;0;0;0;4
2019;10;América;Estados Unidos de América;Q;Human health and social work activities;False;0;5;0;5;0;0;0;0;5
2019;10;América;Estados Unidos de América;S;Other service activities;False;0;2;0;2;0;0;0;0;2
2019;10;América;Estados Unidos de América;Y;Multiple Industries;False;1;1;0;1;1;0;0;0;2
2019;10;América;Estados Unidos de América;Z;Unknown;False;0;2;0;0;0;0;0;2;2
2019;10;América;Estados Unidos de América;Z;Unknown;True;3;30;0;2;2;0;29;0;33
2019;10;América;Panamá;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2019;10;Asia;Corea del Sur;X;Individual;False;0;1;0;1;0;0;0;0;1
2019;10;Asia;Georgia;Y;Multiple Industries;False;0;1;0;0;0;0;1;0;1
2019;10;Asia;India;D;Electricity gas steam and air conditioning supply;False;1;0;0;0;1;0;0;0;1
2019;10;Asia;India;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2019;10;Asia;India;Z;Unknown;False;1;0;0;0;0;0;0;1;1
2019;10;Asia;Japón;Z;Unknown;True;2;0;0;0;0;0;2;0;2
2019;10;Asia;Malasia;P;Education;False;0;1;0;1;0;0;0;0;1
2019;10;Asia;Malasia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;10;Asia;Turquía;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2019;10;Australia y Oceanía;Australia;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2019;10;Australia y Oceanía;Australia;Z;Unknown;True;0;2;0;0;0;0;2;0;2
2019;10;Australia y Oceanía;Nueva Zelanda;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;10;Desconocido;Desconocido;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2019;10;Desconocido;Desconocido;J;Information and communication;False;1;0;0;0;1;0;0;0;1
2019;10;Desconocido;Desconocido;U;Activities of extraterritorial organizations and bodies;False;0;1;0;0;1;0;0;0;1
2019;10;Desconocido;Desconocido;Z;Unknown;False;0;1;0;1;0;0;0;0;1
2019;10;Desconocido;Desconocido;Z;Unknown;True;2;2;0;0;1;0;3;0;4
2019;10;Europa;Alemania;Y;Multiple Industries;False;2;0;0;2;0;0;0;0;2
2019;10;Europa;Alemania;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;10;Europa;España;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;10;Europa;Francia;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2019;10;Europa;Francia;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2019;10;Europa;Francia;Z;Unknown;True;0;2;0;0;0;0;2;0;2
2019;10;Europa;Italia;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2019;10;Europa;Italia;P;Education;False;1;0;0;0;1;0;0;0;1
2019;10;Europa;Italia;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2019;10;Europa;Italia;X;Individual;False;0;1;0;1;0;0;0;0;1
2019;10;Europa;Italia;Y;Multiple Industries;False;1;0;0;1;0;0;0;0;1
2019;10;Europa;Italia;Z;Unknown;True;0;3;0;0;0;0;3;0;3
2019;10;Europa;Reino Unido;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;10;Europa;Reino Unido;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;10;Europa;República Checa;M;Professional scientific and technical activities;False;0;1;0;0;1;0;0;0;1
2019;10;Europa;República Checa;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2019;10;Europa;Rusia;X;Individual;False;0;1;0;1;0;0;0;0;1
2019;10;Europa;Rusia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;10;International;International;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2019;10;International;International;K;Financial and insurance activities;False;0;3;0;3;0;0;0;0;3
2019;10;International;International;O;Public administration and defence, compulsory social security;False;2;1;0;0;2;1;0;0;3
2019;10;International;International;U;Activities of extraterritorial organizations and bodies;False;1;0;0;0;1;0;0;0;1
2019;10;International;International;X;Individual;False;0;11;0;11;0;0;0;0;11
2019;10;International;International;Y;Multiple Industries;False;2;10;0;9;3;0;0;0;12
2019;10;International;International;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;10;International;International;Z;Unknown;True;9;11;0;3;0;0;17;0;20
2019;10;África;Marruecos;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;10;África;Sudáfrica;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2019;10;África;Sudáfrica;O;Public administration and defence, compulsory social security;False;1;0;0;1;0;0;0;0;1
2019;11;América;Brasil;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2019;11;América;Canadá;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2019;11;América;Canadá;P;Education;False;0;2;0;2;0;0;0;0;2
2019;11;América;Estados Unidos de América;C;Manufacturing;False;0;2;0;2;0;0;0;0;2
2019;11;América;Estados Unidos de América;G;Wholesale and retail trade;False;0;3;0;3;0;0;0;0;3
2019;11;América;Estados Unidos de América;I;Accommodation and food service activities;False;1;3;0;4;0;0;0;0;4
2019;11;América;Estados Unidos de América;J;Information and communication;False;0;2;0;2;0;0;0;0;2
2019;11;América;Estados Unidos de América;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2019;11;América;Estados Unidos de América;M;Professional scientific and technical activities;False;0;5;0;5;0;0;0;0;5
2019;11;América;Estados Unidos de América;N;Administrative and support service activities;False;0;1;0;0;1;0;0;0;1
2019;11;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;1;5;0;6;0;0;0;0;6
2019;11;América;Estados Unidos de América;P;Education;False;0;6;0;6;0;0;0;0;6
2019;11;América;Estados Unidos de América;Q;Human health and social work activities;False;0;15;0;15;0;0;0;0;15
2019;11;América;Estados Unidos de América;R;Arts entertainment and recreation;False;0;2;0;2;0;0;0;0;2
2019;11;América;Estados Unidos de América;X;Individual;False;0;2;0;2;0;0;0;0;2
2019;11;América;México;D;Electricity gas steam and air conditioning supply;False;0;1;0;1;0;0;0;0;1
2019;11;Asia;Arabia Saudita;C;Manufacturing;False;1;0;0;1;0;0;0;0;1
2019;11;Asia;China;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2019;11;Asia;Corea del Sur;V;Fintech;False;0;1;0;1;0;0;0;0;1
2019;11;Asia;Hong kong;S;Other service activities;False;0;1;0;0;0;1;0;0;1
2019;11;Asia;India;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2019;11;Asia;India;P;Education;False;0;1;0;1;0;0;0;0;1
2019;11;Asia;India;X;Individual;False;0;1;0;1;0;0;0;0;1
2019;11;Asia;Irán;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2019;11;Asia;Israel;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2019;11;Asia;Kazajistán;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2019;11;Asia;Pakistán;X;Individual;False;1;0;0;0;0;1;0;0;1
2019;11;Australia y Oceanía;Australia;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2019;11;Desconocido;Desconocido;M;Professional scientific and technical activities;False;1;0;0;1;0;0;0;0;1
2019;11;Desconocido;Desconocido;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2019;11;Desconocido;Desconocido;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2019;11;Desconocido;Desconocido;U;Activities of extraterritorial organizations and bodies;False;1;0;0;0;0;1;0;0;1
2019;11;Desconocido;Desconocido;V;Fintech;False;0;1;0;1;0;0;0;0;1
2019;11;Europa;Alemania;Y;Multiple Industries;False;0;2;0;2;0;0;0;0;2
2019;11;Europa;Bélgica;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2019;11;Europa;España;M;Professional scientific and technical activities;False;0;3;0;3;0;0;0;0;3
2019;11;Europa;Francia;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2019;11;Europa;Francia;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2019;11;Europa;Irlanda;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2019;11;Europa;Isla de Man;K;Financial and insurance activities;False;1;0;0;0;0;0;1;0;1
2019;11;Europa;Italia;J;Information and communication;False;1;1;0;0;1;0;1;0;2
2019;11;Europa;Italia;O;Public administration and defence, compulsory social security;False;0;1;0;0;0;0;1;0;1
2019;11;Europa;Reino Unido;D;Electricity gas steam and air conditioning supply;True;0;1;0;0;0;0;1;0;1
2019;11;Europa;Reino Unido;M;Professional scientific and technical activities;False;0;2;0;2;0;0;0;0;2
2019;11;Europa;Reino Unido;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2019;11;Europa;Reino Unido;S;Other service activities;False;1;0;0;0;0;0;1;0;1
2019;11;Europa;Reino Unido;S;Other service activities;True;0;1;0;0;0;0;1;0;1
2019;11;Europa;Reino Unido;X;Individual;False;0;1;0;1;0;0;0;0;1
2019;11;Europa;Reino Unido;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2019;11;Europa;Ucrania;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2019;11;International;International;C;Manufacturing;False;1;1;0;1;1;0;0;0;2
2019;11;International;International;D;Electricity gas steam and air conditioning supply;False;1;0;0;0;1;0;0;0;1
2019;11;International;International;G;Wholesale and retail trade;False;1;0;0;1;0;0;0;0;1
2019;11;International;International;I;Accommodation and food service activities;False;1;0;0;0;1;0;0;0;1
2019;11;International;International;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2019;11;International;International;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2019;11;International;International;X;Individual;False;0;21;0;21;0;0;0;0;21
2019;11;International;International;Y;Multiple Industries;False;3;13;0;14;2;0;0;0;16
2019;12;América;Canadá;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2019;12;América;Canadá;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2019;12;América;Estados Unidos de América;C;Manufacturing;False;0;2;0;2;0;0;0;0;2
2019;12;América;Estados Unidos de América;G;Wholesale and retail trade;False;1;1;0;2;0;0;0;0;2
2019;12;América;Estados Unidos de América;H;Transportation and storage;False;0;2;0;2;0;0;0;0;2
2019;12;América;Estados Unidos de América;I;Accommodation and food service activities;False;0;3;0;3;0;0;0;0;3
2019;12;América;Estados Unidos de América;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2019;12;América;Estados Unidos de América;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2019;12;América;Estados Unidos de América;L;Real estate activities;False;0;1;0;1;0;0;0;0;1
2019;12;América;Estados Unidos de América;M;Professional scientific and technical activities;False;0;9;0;9;0;0;0;0;9
2019;12;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;0;16;0;16;0;0;0;0;16
2019;12;América;Estados Unidos de América;P;Education;False;0;7;0;7;0;0;0;0;7
2019;12;América;Estados Unidos de América;Q;Human health and social work activities;False;0;11;0;11;0;0;0;0;11
2019;12;América;Estados Unidos de América;R;Arts entertainment and recreation;False;0;2;0;2;0;0;0;0;2
2019;12;América;Estados Unidos de América;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2019;12;América;Estados Unidos de América;U;Activities of extraterritorial organizations and bodies;False;0;1;0;1;0;0;0;0;1
2019;12;América;Estados Unidos de América;V;Fintech;False;0;1;0;1;0;0;0;0;1
2019;12;América;Estados Unidos de América;X;Individual;False;0;2;0;2;0;0;0;0;2
2019;12;América;Estados Unidos de América;Y;Multiple Industries;False;0;2;0;2;0;0;0;0;2
2019;12;Asia;Camboya;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2019;12;Asia;China;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2019;12;Asia;Hong kong;P;Education;False;0;1;0;1;0;0;0;0;1
2019;12;Asia;India;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2019;12;Asia;Irán;K;Financial and insurance activities;False;0;1;0;0;0;1;0;0;1
2019;12;Asia;Irán;O;Public administration and defence, compulsory social security;False;1;1;0;0;1;1;0;0;2
2019;12;Asia;Japón;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2019;12;Asia;Japón;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2019;12;Asia;Japón;X;Individual;False;0;1;0;1;0;0;0;0;1
2019;12;Asia;Singapur;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2019;12;Asia;Singapur;Q;Human health and social work activities;False;0;2;0;2;0;0;0;0;2
2019;12;Asia;Tailandia;O;Public administration and defence, compulsory social security;False;1;0;0;1;0;0;0;0;1
2019;12;Asia;Turquía;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2019;12;Asia;United Arab Emirates;X;Individual;False;0;1;0;0;1;0;0;0;1
2019;12;Australia y Oceanía;Australia;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2019;12;Desconocido;Desconocido;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2019;12;Desconocido;Desconocido;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2019;12;Desconocido;Desconocido;U;Activities of extraterritorial organizations and bodies;False;1;0;0;0;1;0;0;0;1
2019;12;Desconocido;Desconocido;Z;Unknown;False;0;1;0;0;1;0;0;0;1
2019;12;Europa;Alemania;O;Public administration and defence, compulsory social security;False;0;2;0;2;0;0;0;0;2
2019;12;Europa;Alemania;P;Education;False;0;2;0;2;0;0;0;0;2
2019;12;Europa;Alemania;X;Individual;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;España;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;España;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;Francia;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;Francia;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2019;12;Europa;Francia;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;Italia;E;Water supply, sewerage waste management, and remediation activities;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;Italia;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;Países Bajos;P;Education;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;Polonia;V;Fintech;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;Portugal;X;Individual;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;Reino Unido;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;Reino Unido;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;Reino Unido;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;República Checa;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2019;12;Europa;Rusia;X;Individual;False;0;1;0;0;1;0;0;0;1
2019;12;International;International;C;Manufacturing;False;2;1;0;1;2;0;0;0;3
2019;12;International;International;D;Electricity gas steam and air conditioning supply;False;1;0;0;0;0;1;0;0;1
2019;12;International;International;J;Information and communication;False;1;0;0;0;1;0;0;0;1
2019;12;International;International;K;Financial and insurance activities;False;1;2;0;3;0;0;0;0;3
2019;12;International;International;O;Public administration and defence, compulsory social security;False;0;1;0;0;0;1;0;0;1
2019;12;International;International;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2019;12;International;International;R;Arts entertainment and recreation;False;0;2;0;2;0;0;0;0;2
2019;12;International;International;V;Fintech;False;0;1;0;1;0;0;0;0;1
2019;12;International;International;X;Individual;False;3;15;0;15;2;1;0;0;18
2019;12;International;International;Y;Multiple Industries;False;4;12;0;11;5;0;0;0;16
2019;12;África;Etiopía;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;1;América;Canadá;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2020;1;América;Canadá;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2020;1;América;Canadá;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2020;1;América;Canadá;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2020;1;América;Estados Unidos de América;C;Manufacturing;False;0;2;0;2;0;0;0;0;2
2020;1;América;Estados Unidos de América;D;Electricity gas steam and air conditioning supply;False;2;0;0;0;0;2;0;0;2
2020;1;América;Estados Unidos de América;E;Water supply, sewerage waste management, and remediation activities;False;0;1;0;1;0;0;0;0;1
2020;1;América;Estados Unidos de América;G;Wholesale and retail trade;False;0;3;0;3;0;0;0;0;3
2020;1;América;Estados Unidos de América;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2020;1;América;Estados Unidos de América;J;Information and communication;False;0;3;0;3;0;0;0;0;3
2020;1;América;Estados Unidos de América;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2020;1;América;Estados Unidos de América;M;Professional scientific and technical activities;False;1;1;0;2;0;0;0;0;2
2020;1;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;4;19;0;18;2;2;1;0;23
2020;1;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;True;0;1;0;0;0;0;1;0;1
2020;1;América;Estados Unidos de América;P;Education;False;0;8;0;8;0;0;0;0;8
2020;1;América;Estados Unidos de América;Q;Human health and social work activities;False;0;10;0;10;0;0;0;0;10
2020;1;América;Estados Unidos de América;R;Arts entertainment and recreation;False;2;0;0;2;0;0;0;0;2
2020;1;América;Estados Unidos de América;S;Other service activities;False;0;2;0;2;0;0;0;0;2
2020;1;América;Estados Unidos de América;U;Activities of extraterritorial organizations and bodies;False;0;1;0;1;0;0;0;0;1
2020;1;América;Estados Unidos de América;X;Individual;False;1;5;0;5;1;0;0;0;6
2020;1;América;Estados Unidos de América;Y;Multiple Industries;False;1;0;0;0;0;1;0;0;1
2020;1;Asia;Bahrein;D;Electricity gas steam and air conditioning supply;False;1;0;0;0;0;1;0;0;1
2020;1;Asia;Corea del Sur;X;Individual;False;0;1;0;1;0;0;0;0;1
2020;1;Asia;Hong kong;P;Education;False;0;1;0;0;1;0;0;0;1
2020;1;Asia;Israel;H;Transportation and storage;False;0;1;1;0;0;0;0;0;1
2020;1;Asia;Japón;C;Manufacturing;False;2;0;0;0;2;0;0;0;2
2020;1;Asia;Japón;X;Individual;False;0;1;0;1;0;0;0;0;1
2020;1;Asia;Kuwait;J;Information and communication;False;0;1;0;0;0;0;1;0;1
2020;1;Asia;Omán;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
