Year;Mes;Continent;Country_name;Code_target_class;Desc_target_class;ProblemasQC;Author_processed;Code_attack_class
2017;6;Asia;Corea del Sur;J;Information and communication;False;Desconocido;CC
2017;6;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2017;6;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2017;6;América;Estados Unidos de América;R;Arts entertainment and recreation;False;Conocido;CC
2017;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CW
2017;6;Europa;Rusia;V;Fintech;False;Desconocido;CC
2017;6;Europa;Italia;J;Information and communication;False;Desconocido;CC
2017;6;Europa;Montenegro;O;Public administration and defence, compulsory social security;False;Conocido;CW
2017;6;International;International;Y;Multiple Industries;False;Conocido;CE
2017;6;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2017;6;Europa;Reino Unido;X;Individual;False;Conocido;CC
2017;6;International;International;Y;Multiple Industries;False;Conocido;CE
2017;6;Asia;Qatar;J;Information and communication;False;Desconocido;CC
2017;6;International;International;X;Individual;False;Desconocido;CC
2017;6;Europa;Polonia;R;Arts entertainment and recreation;False;Desconocido;CC
2017;6;International;International;Y;Multiple Industries;False;Desconocido;CC
2017;6;Asia;China;X;Individual;False;Desconocido;CC
2017;6;América;Estados Unidos de América;I;Accommodation and food service activities;False;Conocido;CC
2017;6;América;Estados Unidos de América;I;Accommodation and food service activities;False;Desconocido;CC
2017;6;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2017;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CW
2017;6;América;Estados Unidos de América;Y;Multiple Industries;False;Conocido;CW
2017;6;International;International;X;Individual;False;Desconocido;CC
2017;6;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2017;6;Asia;India;K;Financial and insurance activities;False;Desconocido;CC
2017;6;Asia;Corea del Sur;J;Information and communication;False;Desconocido;CC
2017;6;Europa;Reino Unido;P;Education;False;Desconocido;CC
2017;6;Europa;Reino Unido;P;Education;False;Desconocido;CC
2017;6;Asia;Hong kong;V;Fintech;False;Desconocido;CC
2017;6;International;International;Y;Multiple Industries;False;Conocido;CC
2017;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2017;6;América;Estados Unidos de América;G;Wholesale and retail trade;False;Desconocido;CC
2017;6;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2017;6;Europa;Italia;Y;Multiple Industries;False;Desconocido;CC
2017;6;América;Canadá;Y;Multiple Industries;False;Conocido;CC
2017;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Conocido;H
2017;6;América;Estados Unidos de América;P;Education;False;Conocido;H
2017;6;América;Argentina;O;Public administration and defence, compulsory social security;False;Desconocido;H
2017;6;América;Estados Unidos de América;J;Information and communication;False;Conocido;CC
2017;6;América;México;X;Individual;False;Conocido;CE
2017;6;International;International;Y;Multiple Industries;False;Conocido;CC
2017;6;Europa;Ucrania;Y;Multiple Industries;False;Desconocido;CW
2017;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CW
2017;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CW
2017;6;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2017;6;América;Estados Unidos de América;C;Manufacturing;False;Desconocido;CC
2017;6;Asia;Vietnam;X;Individual;False;Conocido;CE
2017;6;International;International;Y;Multiple Industries;False;Conocido;CE
2017;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2017;6;Europa;Reino Unido;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2017;6;Europa;Reino Unido;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2017;6;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2017;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Conocido;H
2017;6;International;International;Y;Multiple Industries;False;Desconocido;CW
2017;6;América;Estados Unidos de América;R;Arts entertainment and recreation;False;Desconocido;CC
2017;6;América;Estados Unidos de América;D;Electricity gas steam and air conditioning supply;False;Desconocido;CW
2017;6;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2017;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2017;6;Desconocido;Desconocido;V;Fintech;False;Desconocido;CC
2017;6;Europa;Ucrania;Y;Multiple Industries;False;Desconocido;CW
2017;6;Asia;Corea del Sur;V;Fintech;False;Desconocido;CC
2017;6;Asia;Israel;Q;Human health and social work activities;False;Desconocido;CE
2017;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2017;7;Australia y Oceanía;Australia;Q;Human health and social work activities;False;Desconocido;CC
2017;7;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2017;7;América;Estados Unidos de América;I;Accommodation and food service activities;False;Desconocido;CC
2017;7;América;Estados Unidos de América;I;Accommodation and food service activities;False;Desconocido;CC
2017;7;América;Estados Unidos de América;I;Accommodation and food service activities;False;Desconocido;CC
2017;7;International;International;X;Individual;False;Desconocido;CC
2017;7;International;International;X;Individual;False;Desconocido;CC
2017;7;Europa;Francia;J;Information and communication;False;Desconocido;CC
2017;7;América;Estados Unidos de América;R;Arts entertainment and recreation;False;Desconocido;CC
2017;7;International;International;D;Electricity gas steam and air conditioning supply;False;Desconocido;CE
2017;7;América;Estados Unidos de América;C;Manufacturing;False;Desconocido;CC
2017;7;Desconocido;Desconocido;G;Wholesale and retail trade;False;Desconocido;CC
2017;7;Asia;India;J;Information and communication;False;Desconocido;CC
2017;7;América;Estados Unidos de América;L;Real estate activities;False;Desconocido;CC
2017;7;Europa;Suiza;K;Financial and insurance activities;False;Desconocido;CC
2017;7;International;International;X;Individual;False;Desconocido;CC
2017;7;América;Estados Unidos de América;I;Accommodation and food service activities;False;Desconocido;CC
2017;7;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2017;7;Europa;Reino Unido;J;Information and communication;False;Desconocido;CC
2017;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2017;7;International;International;X;Individual;False;Desconocido;CC
2017;7;Asia;Japón;R;Arts entertainment and recreation;False;Desconocido;CC
2017;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2017;7;Europa;Reino Unido;D;Electricity gas steam and air conditioning supply;False;Desconocido;CW
2017;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CW
2017;7;International;International;X;Individual;False;Desconocido;CC
2017;7;Europa;Reino Unido;D;Electricity gas steam and air conditioning supply;False;Desconocido;CW
2017;7;América;Estados Unidos de América;V;Fintech;False;Desconocido;CC
2017;7;International;International;X;Individual;False;Desconocido;CC
2017;7;International;International;K;Financial and insurance activities;False;Desconocido;CC
2017;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2017;7;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2017;7;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2017;7;International;International;X;Individual;False;Conocido;CE
2017;7;International;International;X;Individual;False;Desconocido;CC
2017;7;América;Canadá;G;Wholesale and retail trade;False;Desconocido;CC
2017;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2017;7;Europa;Reino Unido;P;Education;False;Desconocido;CC
2017;7;International;International;X;Individual;False;Desconocido;CC
2017;7;América;Estados Unidos de América;K;Financial and insurance activities;False;Desconocido;CC
2017;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2017;7;América;Estados Unidos de América;X;Individual;False;Conocido;CC
2017;7;América;Estados Unidos de América;X;Individual;False;Conocido;CC
2017;7;América;Estados Unidos de América;V;Fintech;False;Desconocido;CC
2017;7;Asia;China;Y;Multiple Industries;False;Conocido;CE
2017;7;Europa;Reino Unido;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2017;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Conocido;CC
2017;7;International;International;Y;Multiple Industries;False;Conocido;CE
2017;7;International;International;X;Individual;False;Desconocido;CC
2017;7;Europa;Reino Unido;X;Individual;False;Desconocido;CC
2017;7;International;International;X;Individual;False;Desconocido;CE
2017;7;Europa;Italia;K;Financial and insurance activities;False;Desconocido;CC
2017;7;Europa;Francia;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2017;7;América;Estados Unidos de América;H;Transportation and storage;False;Desconocido;CC
2017;7;International;International;Y;Multiple Industries;False;Conocido;CE
